"GeneName","Start","Stop","Chromosome"
"GARIN5A",49966785,50976848,"19"
"EMC10",49976400,50990871,"19"
"JOSD2",50005998,51011220,"19"
"ASPDH",50011600,51014690,"19"
"LRRC4B",50016892,51068435,"19"
"SYT3",50121307,51139881,"19"
"C19orf81",50149445,51159310,"19"
"SHANK1",50159255,51219802,"19"
"CLEC11A",50223364,51225708,"19"
"GPR32",50270464,51271732,"19"
"SMIM47",50276141,51293142,"19"
"ACP4",50290415,51295219,"19"
"KLK1",50319146,51323787,"19"
"KLK15",50325289,51337213,"19"
"KLK3",50354915,51360764,"19"
"KLK2",50361568,51380567,"19"
"KLK4",50406351,51411395,"19"
"KLK5",50443303,51453093,"19"
"KLK6",50458631,51469673,"19"
"KLK7",50476468,51484099,"19"
"KLK8",50496007,51502711,"19"
"KLK9",50502508,51509634,"19"
"KLK10",50512739,51520175,"19"
"KLK11",50522216,51528039,"19"
"KLK12",50529092,51535230,"19"
"KLK13",50555626,51565114,"19"
"KLK14",50577495,51584245,"19"
"CTU1",50597606,51608409,"19"
"SIGLEC9",50624906,51636651,"19"
"SIGLEC7",50642299,51653526,"19"
"CD33",50725064,51743860,"19"
"SIGLECL1",50746348,51769330,"19"
"IGLON5",50811644,51830891,"19"
"VSIG10L",50831536,51842139,"19"
"ETFB",50845169,51866388,"19"
"CLDND2",50867098,51869003,"19"
"NKG7",50871606,51872701,"19"
"LIM2",50879909,51887974,"19"
"C19orf84",50888289,51890591,"19"
"SIGLEC10",50910020,51917803,"19"
"SIGLEC8",50950847,51958456,"19"
"CEACAM18",50978539,51991301,"19"
"SIGLEC12",50991227,52001800,"19"
"SIGLEC6",51017819,52031856,"19"
"ZNF175",51071283,52092510,"19"
"SIGLEC5",51110960,52130401,"19"
"SIGLEC14",51139478,52146825,"19"
"SPACA6",51188346,52212387,"19"
"HAS1",51213112,52223991,"19"
"FPR1",51245172,52304115,"19"
"FPR2",51252026,52270531,"19"
"FPR3",51295157,52326190,"19"
"ZNF577",51304816,52390950,"19"
"ZNF649",51389235,52405040,"19"
"ZNF613",51427147,52448759,"19"
"ZNF350",51464340,52486856,"19"
"ZNF615",51491332,52508230,"19"
"ZNF614",51512765,52530240,"19"
"ZNF432",51531378,52595738,"19"
"ZNF841",51564465,52595765,"19"
"ZNF616",51613091,52639938,"19"
"ZNF836",51653864,52671643,"19"
"PPP2R1A",51670936,52729518,"19"
"ZNF766",51769587,52796046,"19"
"ZNF480",51797169,52825922,"19"
"ZNF610",51836243,52867778,"19"
"ZNF880",51869917,52885795,"19"
"ZNF528",51897849,52918412,"19"
"ZNF534",51929148,52952315,"19"
"ZNF578",51953553,53016882,"19"
"ZNF808",52027652,53064464,"19"
"ZNF701",52055822,53087174,"19"
"ZNF83",52094060,53190559,"19"
"ZNF611",52202813,53235073,"19"
"ZNF600",52249942,53286807,"19"
"ZNF28",52297408,53357600,"19"
"ZNF468",52338010,53357649,"19"
"ZNF320",52360851,53397693,"19"
"ZNF888",52404415,53423470,"19"
"ZNF816-ZNF321P",52428475,53462823,"19"
"ZNF816",52449379,53462911,"19"
"ERVV-1",52513921,53516123,"19"
"ERVV-2",52544740,53551680,"19"
"ZNF160",52566606,53603434,"19"
"ZNF415",52607879,53633077,"19"
"ZNF347",52624072,53659075,"19"
"ZNF665",52659213,53693386,"19"
"ZNF677",52735381,53754898,"19"
"VN1R2",52758292,53761837,"19"
"VN1R4",52766676,53767723,"19"
"FAM90A27P",52777462,53784947,"19"
"ZNF845",52833749,53856906,"19"
"ZNF525",52865693,53892217,"19"
"ZNF765",52889793,53930413,"19"
"ZNF761",52931984,53961862,"19"
"ZNF813",52967733,53996255,"19"
"ZNF331",53019527,54080269,"19"
"DPRX",53100777,54137014,"19"
"NLRP12",53293741,54324403,"19"
"MYADM",53364763,54376435,"19"
"PRKCG",53379190,54407652,"19"
"CACNG7",53409278,54443950,"19"
"CACNG8",53462937,54490215,"19"
"CACNG6",53491637,54512666,"19"
"VSTM1",53540825,54563953,"19"
"TARM1",53569895,54581365,"19"
"OSCAR",53594668,54602692,"19"
"NDUFA3",53602728,54609257,"19"
"TFPT",53607020,54615657,"19"
"PRPF31",53615410,54631719,"19"
"CNOT3",53637749,54655681,"19"
"LENG1",53655161,54659721,"19"
"TMC4",53660108,54673250,"19"
"MBOAT7",53673412,54689882,"19"
"TSEN34",53689938,54694536,"19"
"RPS9",53700809,54749003,"19"
"LILRB3",53716278,54723506,"19"
"LILRA6",53736592,54742791,"19"
"LILRB5",53749421,54757301,"19"
"LILRB2",53773812,54781184,"19"
"LILRA5",53807070,54813166,"19"
"LILRA4",53833185,54839162,"19"
"LAIR1",53851384,54870558,"19"
"TTYH1",53915219,54936904,"19"
"LENG8",53949190,54962016,"19"
"LENG9",53961732,54963778,"19"
"CDC42EP5",53965026,54973296,"19"
"LAIR2",53997879,55010687,"19"
"LILRA2",54072920,55090287,"19"
"LILRA1",54093582,55102381,"19"
"LILRB1",54117158,55138022,"19"
"LILRB4",54143889,55170359,"19"
"KIR3DL3",54224442,55236632,"19"
"KIR2DL3",54238513,55253052,"19"
"KIR2DL1",54269793,55284322,"19"
"KIR2DL4",54303610,55314517,"19"
"KIR3DL1",54316468,55330778,"19"
"KIR2DS4",54332676,55348569,"19"
"KIR3DL2",54350443,55367207,"19"
"FCAR",54374235,55391420,"19"
"NCR1",54406148,55416140,"19"
"NLRP7",54423509,55466312,"19"
"NLRP2",54453130,55501142,"19"
"GP6",54513705,55538264,"19"
"RDH13",54539108,55571291,"19"
"EPS8L1",54572020,55587923,"19"
"PPP1R12C",54590914,55617637,"19"
"TNNT1",54632698,55649206,"19"
"TNNI3",54651767,55657773,"19"
"DNAAF3",54658661,55666722,"19"
"SYT5",54671196,55680289,"19"
"PTPRH",54681247,55709506,"19"
"TMEM86B",54726638,55728784,"19"
"PPP6R1",54729779,55759017,"19"
"HSPBP1",54762223,55780381,"19"
"BRSK1",54782072,55812562,"19"
"TMEM150B",54812801,55834048,"19"
"KMT5C",54839853,55848121,"19"
"COX6B2",54849306,55854719,"19"
"GARIN5B",54854908,55863260,"19"
"IL11",54864382,55870463,"19"
"TMEM190",54876826,55878246,"19"
"TMEM238",54879244,55884292,"19"
"RPL28",54885932,55903250,"19"
"UBE2S",54899745,55907788,"19"
"SHISA7",54928740,55943300,"19"
"ISOC2",54952985,55962343,"19"
"C19orf85",54963001,55964751,"19"
"ZNF628",54976617,55984487,"19"
"NAT14",54985188,55987568,"19"
"SSC5D",54988404,56019099,"19"
"SBK2",55028611,56037133,"19"
"SBK3",55040656,56045543,"19"
"ZNF579",55076774,56080848,"19"
"FIZ1",55091376,56101970,"19"
"ZNF524",55100022,56103138,"19"
"ZNF865",55105647,56117269,"19"
"ZNF784",55120741,56124566,"19"
"ZNF580",55135016,56143470,"19"
"ZNF581",55135459,56145623,"19"
"CCDC106",55141062,56153161,"19"
"U2AF2",55154146,56174716,"19"
"EPN1",55175226,56209858,"19"
"NLRP9",55208438,56238402,"19"
"RFPL4A",55259097,56263421,"19"
"RFPL4AL1",55269118,56273420,"19"
"NLRP11",55285397,56336800,"19"
"NLRP4",55336540,56381855,"19"
"NLRP13",55391699,56432336,"19"
"NLRP8",55447832,56488629,"19"
"NLRP5",55499726,56561810,"19"
"ZNF787",55587366,56621295,"19"
"ZNF444",55632599,56660893,"19"
"GALP",55676008,56685775,"19"
"ZSCAN5B",55689686,56697815,"19"
"ZSCAN5C",55702273,56709461,"19"
"ZSCAN5A",55719670,56868383,"19"
"EDDM13",55772748,56810454,"19"
"ZNF582",55875846,56893538,"19"
"ZNF583",55897966,56936035,"19"
"ZNF667",55939325,56978065,"19"
"ZNF471",56007850,57030221,"19"
"ZFP28",56038948,57056808,"19"
"ZNF470",56067468,57088911,"19"
"ZNF71",56095300,57126481,"19"
"SMIM17",56143159,57157247,"19"
"ZNF835",56161980,57171783,"19"
"ZIM2",56274547,57340731,"19"
"PEG3",56310077,57340728,"19"
"USP29",56619138,57631926,"19"
"ZIM3",56634096,57645202,"19"
"DUXA",56654021,57667485,"19"
"ZNF264",56691500,57722846,"19"
"AURKC",56731009,57735548,"19"
"ZNF805",56740632,57762728,"19"
"ZNF460",56780051,57794069,"19"
"ZNF543",56820472,57830770,"19"
"ZNF304",56851271,57859898,"19"
"ZNF547",56863477,57879565,"19"
"TRAPPC2B",56863551,57865405,"19"
"ZNF548",56889850,57902992,"19"
"ZNF17",56911161,57921934,"19"
"ZNF749",56935325,57947101,"19"
"VN1R1",56954790,57957140,"19"
"ZNF772",56966663,57977570,"19"
"ZNF419",56987711,57996098,"19"
"ZNF773",56999915,58018404,"19"
"ZNF549",57027325,58057542,"19"
"ZNF550",57035257,58059863,"19"
"ZNF416",57071566,58078911,"19"
"ZIK1",57078456,58093890,"19"
"ZNF530",57099885,58112722,"19"
"ZNF134",57114233,58124724,"19"
"ZNF211",57130395,58144041,"19"
"ZSCAN4",57168935,58179152,"19"
"ZNF551",57181969,58217301,"19"
"ZNF154",57196275,58209204,"19"
"ZNF671",57219751,58227624,"19"
"ZNF776",57246815,58258148,"19"
"ZNF586",57269655,58319939,"19"
"ZNF552",57303841,58314913,"19"
"ZNF587B",57319721,58346238,"19"
"ZNF814",57348731,58389074,"19"
"ZNF587",57349859,58365117,"19"
"ZNF417",57400296,58416610,"19"
"ZNF418",57421882,58435402,"19"
"ZNF256",57440833,58447706,"19"
"C19orf18",57458437,58474534,"19"
"ZNF606",57477076,58503349,"19"
"ZSCAN1",57534025,58554631,"19"
"ZNF135",57559239,58586310,"19"
"ZSCAN18",57583838,58618427,"19"
"ZNF329",57626248,58655110,"19"
"ZNF274",57683029,58713562,"19"
"ZNF544",57728594,58777495,"19"
"ZNF8",57778955,58802791,"19"
"ERVK3-1",57805374,58816812,"19"
"ZSCAN22",57826994,58842332,"19"
"A1BG",57845178,58853492,"19"
"ZNF497",57854357,58862848,"19"
"ZNF837",57867618,58881030,"19"
"RPS5",57886400,58894806,"19"
"RNF225",57895656,58897079,"19"
"ZNF584",57901504,58931736,"19"
"ZNF132",57932814,58940153,"19"
"ZNF324B",57951611,58957833,"19"
"ZNF324",57967056,58975436,"19"
"ZNF446",57974017,58981230,"19"
"SLC27A5",57979512,59012413,"19"
"ZBTB45",58013530,59038911,"19"
"TRIM28",58044064,59050722,"19"
"CHMP2A",58051452,59055105,"19"
"UBE2M",58055712,59058954,"19"
"MZF1",58061931,59073575,"19"
"FAM110C",1,546870,"2"
"SH3YL1",1,766398,"2"
"ACP1",1,778283,"2"
"ALKAL2",1,788851,"2"
"TMEM18",163877,1177406,"2"
"SNTG2",450849,1867613,"2"
"TPO",874066,2043711,"2"
"PXDN",1131887,2244852,"2"
"MYT1L",1289113,2831664,"2"
"EIPR1",2688925,3877830,"2"
"TRAPPC12",2879675,3985094,"2"
"ADI1",2997366,4019531,"2"
"RNASEH1",3041430,4058333,"2"
"RPS7",3075260,4080920,"2"
"COLEC11",3094832,4144644,"2"
"ALLC",3158200,4202671,"2"
"DCDC2C",3203575,4348008,"2"
"SOX11",5192384,6201385,"2"
"CMPK2",6340570,7366635,"2"
"RSAD2",6365557,7398239,"2"
"RNF144A",6417412,7568286,"2"
"ID2",8178845,9184461,"2"
"KIDINS220",8221081,9337630,"2"
"MBOAT2",8352690,9503709,"2"
"ASAP2",8706765,9905683,"2"
"ITGB1BP1",8903475,9923528,"2"
"CPSF3",8923651,9973101,"2"
"IAH1",8973658,9996543,"2"
"ADAM17",8988486,10056732,"2"
"YWHAQ",9083967,10130997,"2"
"TAF1B",9343443,10434416,"2"
"GRHL1",9451693,10502277,"2"
"KLF11",9542849,10554836,"2"
"CYS1",9556473,10580944,"2"
"RRM2",9620698,10711725,"2"
"HPCAL1",9802889,10927617,"2"
"ODC1",9939968,10948327,"2"
"NOL10",10062347,11189987,"2"
"ATP6V1C2",10221100,11285110,"2"
"PDIA6",10283391,11337977,"2"
"KCNF1",10411934,11414225,"2"
"C2orf50",10633128,11651317,"2"
"SLC66A3",10655198,11678870,"2"
"ROCK2",10679759,11848330,"2"
"E2F6",10944375,11966177,"2"
"GREB1",10982341,12142788,"2"
"NTSR2",11158178,12170195,"2"
"LPIN1",11177595,12327409,"2"
"TRIB2",12216910,13242734,"2"
"LRATD1",14132700,15150814,"2"
"NBAS",14666916,16061340,"2"
"DDX1",15091178,16134346,"2"
"MYCN",15440550,16447007,"2"
"CYRIA",16049459,17166331,"2"
"RAD51AP2",17010579,18018440,"2"
"VSNL1",17039126,18157018,"2"
"SMC6",17163812,18300242,"2"
"GEN1",17253858,18288946,"2"
"MSGN1",17316460,18317798,"2"
"KCNS3",17377847,18861616,"2"
"RDH14",18054723,19060679,"2"
"NT5C1B-RDH14",18055545,19089564,"2"
"NT5C1B",18062871,19089572,"2"
"OSR1",18851485,19858623,"2"
"TTC32",19396631,20401983,"2"
"WDR35",19410263,20490105,"2"
"MATN3",19492052,20512668,"2"
"LAPTM4A",19532650,20551628,"2"
"SDC1",19700797,20725433,"2"
"PUM2",19748691,20852234,"2"
"RHOB",19947074,20949440,"2"
"HS1BP3",20060448,21151130,"2"
"GDF7",20167144,21179243,"2"
"LDAH",20184014,21323130,"2"
"APOB",20501429,21544073,"2"
"TDRD15",20623968,21644368,"2"
"KLHL29",22885179,24208611,"2"
"ATAD2B",23248664,24427123,"2"
"UBXN2A",23427285,24504909,"2"
"MFSD2B",23510081,24563321,"2"
"WDCP",23529347,24549575,"2"
"FKBP1B",23549701,24563681,"2"
"SF3B6",23567586,24576373,"2"
"FAM228B",23576526,24669640,"2"
"TP53I3",23577433,24585861,"2"
"PFN4",23614809,24623464,"2"
"FAM228A",23675053,24700849,"2"
"ITSN2",23702864,24860536,"2"
"NCOA1",23991254,25270702,"2"
"PTRHD1",24289728,25293391,"2"
"CENPO",24293136,25322376,"2"
"ADCY3",24319169,25420237,"2"
"DNAJC27",24443636,25472094,"2"
"EFR3B",24542076,25659135,"2"
"POMC",24660853,25668903,"2"
"DNMT3A",24727855,25842590,"2"
"DTNB",24877198,26173647,"2"
"ASXL2",25233753,26378487,"2"
"KIF3C",25426598,26482749,"2"
"RAB10",25534084,26637454,"2"
"GAREM2",25673088,26689663,"2"
"HADHA",25690635,26744672,"2"
"HADHB",25743170,26790465,"2"
"ADGRF3",25808173,26846817,"2"
"SELENOI",25808547,26895885,"2"
"DRC1",25901920,26956711,"2"
"OTOF",25957203,27058756,"2"
"FAM166C",26062585,27079532,"2"
"CIB4",26081205,27141366,"2"
"KCNK3",26192722,27233420,"2"
"SLC35F6",26264284,27281231,"2"
"CENPA",26264289,27301067,"2"
"DPYSL5",26347747,27450351,"2"
"MAPRE3",26470637,27527219,"2"
"TMEM214",26532910,27541694,"2"
"AGBL5",26542364,27570622,"2"
"OST4",26570472,27571654,"2"
"EMILIN1",26578615,27586403,"2"
"KHK",26586772,27600762,"2"
"CGREF1",26598889,27619128,"2"
"ABHD1",26623789,27630812,"2"
"PREB",26630756,27634666,"2"
"PRR30",26636848,27639410,"2"
"TCF23",26649004,27656974,"2"
"SLC5A6",26699587,27712958,"2"
"ATRAID",26712041,27717178,"2"
"CAD",26717369,27743943,"2"
"SLC30A3",26753684,27775817,"2"
"DNAJC5G",26775433,27781499,"2"
"TRIM54",26782429,27807439,"2"
"UCN",26807400,27808445,"2"
"MPV17",26809492,27825680,"2"
"GTF3C2",26825849,27856999,"2"
"EIF2B4",26864352,27870338,"2"
"SNX17",26870496,27877535,"2"
"ZNF513",26877235,27880790,"2"
"PPM1G",26881195,27909591,"2"
"NRBP1",26927790,27942259,"2"
"KRTCAP3",26942366,27946481,"2"
"IFT172",26944377,27989805,"2"
"FNDC4",26991883,27995200,"2"
"GCKR",26996839,28023684,"2"
"C2orf16",27037386,28082722,"2"
"ZNF512",27082969,28123217,"2"
"CCDC121",27125638,28129012,"2"
"GPN1",27128247,28151511,"2"
"SUPT7L",27150809,28163840,"2"
"SLC4A1AP",27163426,28195366,"2"
"MRPL33",27271717,28488087,"2"
"RBKS",27281379,28390681,"2"
"BABAM2",27389941,28838901,"2"
"FOSL2",27892448,28917317,"2"
"PLB1",27957145,29144142,"2"
"PPP1CB",28251640,29302940,"2"
"SPDYA",28282517,29350611,"2"
"TRMT61B",28349821,29370309,"2"
"WDR43",28394667,29448219,"2"
"TOGARAM2",28456611,29552230,"2"
"PCARE",28560976,29574523,"2"
"CLIP4",28597705,29699777,"2"
"ALK",28692774,30421586,"2"
"YPEL5",29646941,30660533,"2"
"LBH",29731534,30823730,"2"
"LCLAT1",29947226,31144225,"2"
"CAPN13",30222771,31320542,"2"
"GALNT14",30410467,31655202,"2"
"CAPN14",30673056,31733858,"2"
"EHD3",30734152,31769451,"2"
"XDH",30834321,31914742,"2"
"SRD5A2",31022480,32080938,"2"
"MEMO1",31365060,32511230,"2"
"DPY30",31367809,32539805,"2"
"SPAST",31563556,32657637,"2"
"SLC30A6",31665841,32724379,"2"
"NLRC4",31724453,32765732,"2"
"YIPF4",31777904,32816594,"2"
"BIRC6",31857023,33119571,"2"
"TTC27",32128032,33321051,"2"
"LTBP1",32446953,33899509,"2"
"RASGRP3",32936324,34064750,"2"
"FAM98A",33032744,34099347,"2"
"CRIM1",35855778,37051135,"2"
"FEZ2",36031805,37146087,"2"
"VIT",36196690,37314794,"2"
"STRN",36337698,37466536,"2"
"HEATR5B",36468383,37584372,"2"
"GPATCH11",36584518,37599244,"2"
"EIF2AK2",36599210,37657522,"2"
"SULT6B1",36667820,37696598,"2"
"CEBPZOS",36696488,37716193,"2"
"CEBPZ",36701612,37731596,"2"
"NDUFAF7",36731631,37753403,"2"
"PRKD3",36750502,37824833,"2"
"QPCT",36842827,37873322,"2"
"CDC42EP3",37141882,38238468,"2"
"RMDN2",37423187,38567142,"2"
"CYP1B1",37566973,38609902,"2"
"ATL2",37793954,38877285,"2"
"HNRNPLL",38061969,39103586,"2"
"GALM",38166081,39241237,"2"
"SRSF7",38243599,39251494,"2"
"GEMIN6",38251534,39285002,"2"
"DHX57",38297729,39375934,"2"
"MORN2",38375976,39429072,"2"
"ARHGEF33",38389875,39475454,"2"
"SOS1",38462206,39624345,"2"
"CDKL4",38668045,39743983,"2"
"MAP4K3",38749266,39937301,"2"
"TMEM178A",39164982,40217963,"2"
"THUMPD2",39236060,40279267,"2"
"SLC8A1",39597270,41111053,"2"
"PKDCC",41548021,42558517,"2"
"EML4",41669353,42832548,"2"
"COX7A2L",41833546,42925088,"2"
"KCNG3",41942017,42993982,"2"
"MTA3",41994569,43256947,"2"
"OXER1",42262499,43264135,"2"
"HAAO",42267089,43292593,"2"
"ZFP36L2",42722402,43726606,"2"
"THADA",42730851,44096038,"2"
"PLEKHH2",43137260,44267987,"2"
"C1GALT1C1L",43175151,44176429,"2"
"DYNC2LI1",43274039,44310010,"2"
"ABCG5",43312472,44338865,"2"
"ABCG8",43331942,44382988,"2"
"LRPPRC",43386224,44496226,"2"
"PPM1B",43667969,44744384,"2"
"SLC3A1",43775458,44821494,"2"
"PREPL",43816281,44861862,"2"
"CAMKMT",43861947,45272592,"2"
"SIX3",44441702,45446071,"2"
"SIX2",44505182,45509452,"2"
"SRBD1",44888680,46112165,"2"
"PRKCE",45151345,46687990,"2"
"EPAS1",45793667,46886697,"2"
"TMEM247",45979565,46984425,"2"
"ATP6V1E2",45990750,47042577,"2"
"RHOQ",46041806,47084688,"2"
"PIGF",46080937,47117055,"2"
"CRIPT",46116416,47130176,"2"
"SOCS5",46198952,47280245,"2"
"MCFD2",46401870,47441855,"2"
"TTC7A",46415869,47576137,"2"
"STPG4",46545538,47655308,"2"
"CALM2",46660084,47676921,"2"
"EPCAM",46845158,47887601,"2"
"MSH2",46903067,48163146,"2"
"KCNK12",47009290,48070985,"2"
"MSH6",47195530,48310063,"2"
"FBXO11",47289316,48406498,"2"
"FOXN2",47814637,48879295,"2"
"PPP1R21",47940598,49015391,"2"
"STON1",48029383,49098513,"2"
"STON1-GTF2A1L",48029925,49276517,"2"
"GTF2A1L",48117798,49233148,"2"
"LHCGR",48186774,49255730,"2"
"FSHR",48462157,49654527,"2"
"NRXN1",49418503,51725575,"2"
"ASB3",53032672,54360160,"2"
"CHAC2",53267804,54275196,"2"
"ERLEC1",53287009,54333038,"2"
"GPR75",53352912,54359967,"2"
"PSME4",53364069,54470993,"2"
"ACYP2",53470838,54805300,"2"
"TSPYL6",53753178,54756229,"2"
"C2orf73",53830034,54883742,"2"
"SPTBN1",53956317,55171446,"2"
"EML6",54223499,55472025,"2"
"RTN4",54472187,55612621,"2"
"CLHC1",54672547,55732563,"2"
"RPS27A",54731903,55735853,"2"
"MTIF2",54736595,55769347,"2"
"CCDC88A",54787842,55919895,"2"
"CFAP36",55019604,56045079,"2"
"PPP4R3B",55047292,56118880,"2"
"PNPT1",55134061,56193863,"2"
"EFEMP1",55365967,56424139,"2"
"CCDC85A",55683990,56886172,"2"
"VRK2",57407629,58659920,"2"
"FANCL",57659243,58741410,"2"
"BCL11A",59950520,61054467,"2"
"PAPOLG",60256253,61302086,"2"
"REL",60381491,61431612,"2"
"PUS10",60440222,61518259,"2"
"PEX13",60517225,61551990,"2"
"SANBR",60565871,61638034,"2"
"C2orf74",60645068,61664828,"2"
"USP34",60687463,61971087,"2"
"XPO1",60976032,62038741,"2"
"FAM161A",61324848,62354143,"2"
"CCT4",61368085,62388671,"2"
"COMMD1",61388724,62647247,"2"
"B3GNT2",61696115,62724731,"2"
"TMEM17",62000218,63011894,"2"
"EHBP1",62173851,63546487,"2"
"OTX1",62550057,63557836,"2"
"WDPCP",62619559,64327843,"2"
"MDH1",63088609,64107197,"2"
"UGP2",63340952,64391562,"2"
"VPS54",63392146,64519428,"2"
"PELI1",63592652,64644420,"2"
"LGALSL",63953969,64961381,"2"
"AFTPH",64024299,65093005,"2"
"SERTAD2",64131621,65251005,"2"
"SLC1A4",64488477,65523865,"2"
"CEP68",64556354,65587004,"2"
"RAB1A",64570696,65630331,"2"
"ACTR2",64727788,65771253,"2"
"SPRED2",64810851,65932637,"2"
"MEIS1",65933452,67073869,"2"
"ETAA1",66897322,67912089,"2"
"C1D",67541130,68610948,"2"
"DNAAF10",67622936,68657549,"2"
"PNO1",67657888,68676238,"2"
"PPP3R1",67678857,68756237,"2"
"CNRIP1",67784171,68820051,"2"
"PLEK",67865282,68897453,"2"
"FBXO48",67959422,68967294,"2"
"APLF",67967572,69155862,"2"
"PROKR1",68143579,69158251,"2"
"ARHGAP25",68179601,69326833,"2"
"BMP10",68360909,69371397,"2"
"GKN2",68445232,69452893,"2"
"GKN1",68474573,69480980,"2"
"ANTXR1",68513176,69749327,"2"
"GFPT1",68819780,69887250,"2"
"NFU1",68896113,69937628,"2"
"AAK1",68957997,70174349,"2"
"ANXA4",69144425,70327112,"2"
"GMCL1",69329660,70381384,"2"
"SNRNP27",69393956,70405575,"2"
"MXD1",69397688,70442945,"2"
"ASPRV1",69460089,70461631,"2"
"PCBP1",69587477,70589203,"2"
"C2orf42",69649885,70748615,"2"
"TIA1",69709444,70748660,"2"
"PCYOX1",69757386,70781185,"2"
"SNRPG",69781362,70793740,"2"
"FAM136A",69795976,70802067,"2"
"TGFA",69947284,71054193,"2"
"ADD2",70107618,71268225,"2"
"FIGLA",70277310,71290643,"2"
"CLEC4F",70308643,71320599,"2"
"CD207",70330211,71335816,"2"
"VAX2",70400576,71465373,"2"
"ATP6V1B1",70435900,71465431,"2"
"TEX261",70468325,71494873,"2"
"ANKRD53",70478380,71485499,"2"
"NAGK",70564344,71579808,"2"
"MCEE",70609684,71630239,"2"
"MPHOSPH10",70630310,71650101,"2"
"PAIP2B",70682738,71727103,"2"
"ZNF638",70776561,71935069,"2"
"DYSF",70953561,72186763,"2"
"CYP26B1",71629238,72647862,"2"
"EXOC6B",71675984,73326041,"2"
"SPR",72387382,73392158,"2"
"EMX1",72416260,73436071,"2"
"SFXN5",72442036,73575619,"2"
"RAB11FIP5",72573382,73656721,"2"
"NOTO",72702574,73712513,"2"
"SMYD5",72714222,73727221,"2"
"PRADC1",72728010,73733239,"2"
"CCT7",72733420,73753021,"2"
"FBXO41",72754682,73784478,"2"
"EGR4",72790929,73793701,"2"
"ALMS1",72885758,74125166,"2"
"NAT8",73140723,74142422,"2"
"NAT8B",73200576,74201340,"2"
"TPRKB",73229104,74237400,"2"
"DUSP11",73261782,74280132,"2"
"C2orf78",73284183,74317148,"2"
"STAMBP",73328916,74373659,"2"
"ACTG2",73392314,74419865,"2"
"DGUOK",73426826,74458961,"2"
"TET3",73484910,74608176,"2"
"BOLA3",73635400,74647912,"2"
"MOB1A",73652528,74678898,"2"
"MTHFD2",73686172,74717565,"2"
"SLC4A5",73716242,74843416,"2"
"DCTN1",73861154,74892087,"2"
"C2orf81",73914176,74921619,"2"
"WDR54",73921678,74925755,"2"
"RTKN",73925835,74942422,"2"
"INO80B",73955087,74957944,"2"
"INO80B-WBP1",73955088,74960884,"2"
"WBP1",73958400,74960891,"2"
"MOGS",73961057,74965410,"2"
"MRPL53",73971982,74972687,"2"
"CCDC142",73971986,74983408,"2"
"TTC31",73983073,74994559,"2"
"LBX2",73997517,75003316,"2"
"PCGF1",74005043,75007695,"2"
"TLX2",74013463,75017148,"2"
"DQX1",74018131,75026281,"2"
"AUP1",74026645,75029760,"2"
"HTRA2",74029596,75033350,"2"
"LOXL3",74032258,75055690,"2"
"DOK1",74049026,75057551,"2"
"M1AP",74057883,75148338,"2"
"SEMA4F",74154228,75183853,"2"
"HK2",74334127,75393359,"2"
"POLE4",74458643,75470128,"2"
"TACR1",74546463,75699520,"2"
"EVA1A",74969302,76069722,"2"
"MRPL19",75146783,76190851,"2"
"GCFC2",75152000,76210985,"2"
"LRRTM4",76247685,78093319,"2"
"REG3G",78525686,79528505,"2"
"REG1B",78585023,79588019,"2"
"REG1A",78620362,79623409,"2"
"REG3A",78657003,79659753,"2"
"CTNNA2",78685231,81148861,"2"
"LRRTM1",79788351,80804752,"2"
"SUCLG1",83923528,84960045,"2"
"DNAH6",84016455,85319589,"2"
"TRABD2A",84321650,85407008,"2"
"TMSB10",84405656,85406671,"2"
"KCMF1",84471093,85559472,"2"
"TCF7L1",84633392,85810387,"2"
"TGOLN2",84818027,85828251,"2"
"RETSAT",84841955,85854531,"2"
"ELMOD3",84854394,85891752,"2"
"CAPG",84894753,85918432,"2"
"SH2D6",84918714,85937029,"2"
"MAT2A",85039168,86045281,"2"
"GGCX",85044720,86061532,"2"
"VAMP8",85061562,86082031,"2"
"VAMP5",85084431,86093406,"2"
"RNF181",85095725,86097708,"2"
"TMEM150A",85098547,86103196,"2"
"USP39",85102856,86149283,"2"
"C2orf68",85105254,86112066,"2"
"SFTPB",85157314,86168741,"2"
"GNLY",85185175,86198852,"2"
